O,C,H,L,V
165.07104213990667,165.1978034646314,166.60486770988558,164.32306714477005,3433459
165.2051541900084,166.73176444270933,166.79515477707878,165.15977313281255,1297799
166.76979477452818,167.23884842963648,167.54311042820126,166.35144178050692,1118910
167.25151875890472,167.4671658286485,167.61917109183892,166.87121544071644,888416
167.5049446882834,165.75560745665973,168.0248344125778,164.98229180298665,1406252
165.71757712484091,165.90786419203408,165.99647912085507,164.9696214737184,983155
165.91407362057623,165.94575911575387,166.31341144868807,165.71833154139276,1187792
164.43717748424066,169.44470439519927,169.85036771593815,164.43717748424066,3264483
169.4890795636593,171.43502935510315,171.46038935765375,169.16580239918508,2426780
171.43502935510315,170.96597569999486,171.561810023842,170.44620203978533,1701760
170.9533053707266,170.14828487786173,171.66323069003028,170.10390970940173,1014530
170.1165993826841,170.5983427110748,171.44771902838554,170.02784904576407,1197987
170.5729827085242,171.9041023542256,171.93578784940325,170.3828117054159,1195874
171.8915480890423,170.94061569744423,171.98648851049032,170.3828117054159,2028883
171.39699902328434,171.0420363636325,171.76465135621854,168.6713887415262,2827517
171.0420363636325,170.9152750389078,172.22103468205862,170.24970554405,1523569
170.8772253630748,170.5602930352418,171.11809702727015,167.07784819986634,3454710
170.5602930352418,169.98981871394523,170.94061569744423,169.87572771848875,840600
170.02784904576407,171.41601418919373,171.47294362283708,169.71726155457225,1032859
171.41601418919373,170.5602930352418,171.5237796920232,170.48423237160415,1187924
170.51593721079595,171.2195176934584,171.3843286940161,170.44620203978533,1113864
175.26357729164977,178.67377223417515,179.64992922022475,173.46340399084002,5557639
178.68644256344336,177.67225524557492,178.68644256344336,176.44255626606176,2113160
177.73552951585947,176.8418940941736,177.73552951585947,176.31579494133703,920631
176.83556860154656,177.20320159046662,177.76454553708442,176.75316310126772,575422
177.222216756376,177.99235999172853,178.35683990634215,176.89893959190184,1336281
178.0018772466903,177.25086524133212,178.5240495646544,176.91162926518422,1720983
177.21587191973484,178.4582605725304,178.81322323218222,175.9861922842358,2647345
180.91765853155675,179.30763688984115,181.67828451194745,177.81184165168105,4988377
179.32030721910937,181.4247425184839,181.50080318212156,179.10479555746463,1979122
181.40572735257447,179.8147208767683,182.83192282782298,179.57829833582744,2068239
179.79570571085887,180.9873743585532,181.09513986138265,178.69913223672575,1288990
181.03174952701323,181.41207218921565,181.7797051781357,180.32182420770957,1028731
181.40508900010752,181.06343502219087,181.84309551250516,180.7318012436039,965122
181.06343502219087,181.38671218666505,181.83040583922278,181.01905985373085,1640655
179.51047822221764,178.87344114823105,180.63736376652378,177.03852599800797,4813472
178.87026872991046,179.15551556256582,179.8781112111377,177.74833525322674,1856941
179.15551556256582,178.62305222907392,179.2727789763429,177.9511572415891,1245441
178.6358579664412,179.33299689239175,179.44708788784823,178.38219990889274,933425
179.33299689239175,179.35201205830114,179.77669054494945,179.07943555491403,1010278
179.34566722165997,180.23307387078955,180.52464619607193,179.0223900571858,1271957
180.1950435389707,179.2442465554717,180.1950435389707,178.67377223417515,1239801
184.32783413006797,180.8521016676025,185.45611244339287,180.1950435389707,7230800
180.88595369236495,183.61005514101942,184.31516380079972,180.87960885572377,2717733
183.6432688133149,186.55905009818133,186.72384175472487,183.6432688133149,2873837
186.5229154797492,187.52251741094858,188.13102206406398,185.9758861036024,2474898
187.49715740839798,187.63660840640506,188.15638206661458,187.09783892430028,2172534
187.6386395278908,187.47181674986152,187.96623040752044,186.952043089652,1627254
187.45912707657914,187.38306641294147,188.01693106860748,187.0914940876591,2235949
192.3652526653636,198.03200423453882,198.65317921692244,192.09902099861768,15285713
198.04467456380704,196.09236059170783,199.7117417032509,195.1162229496724,7945321
196.054330259889,195.52188627041127,196.36277056551017,194.34290729599928,4793801
195.50921594114303,194.05133497071688,195.6359966098819,193.8611639676086,2931029
194.05766046334392,194.91351702539492,195.420465604223,193.89919429942742,2679711
194.91338161729587,193.98794463634746,195.19228361331002,193.87383429687682,2215642
193.96258463379687,194.55841895764402,194.786600948557,193.11320831648612,3226717
199.1666080404908,189.00575838392533,199.40113486804495,187.67463873822388,14313238
189.05647838902652,190.04530570434434,191.36361961267852,187.902840073151,4182257
189.9692450407067,185.7096737808706,190.19742703161967,185.5321924510447,3540397
185.72476211190758,183.57987847894546,185.82376477632707,182.43892983635232,4881180
183.62425364740548,185.45611244339287,185.57654827549055,181.1712005250203,3955343
185.4717230628119,183.55451847639486,185.78573444450825,182.61641116617824,2823833
183.6179088107643,182.74317249090294,184.8983277953787,182.33750917016405,3978095
174.3761706425202,175.91011227658402,176.69611760353948,172.03086367895034,16851593
175.84674128622873,178.3873841046849,180.1823732097025,175.1367966229109,5783938
178.39487023816096,179.2442465554717,180.77820753354965,177.03839058990891,3857336
179.28227688729055,177.57085392340082,179.8400808793189,177.38068292029251,2710718
177.57085392340082,176.31579494133703,177.67225524557492,175.59317994875101,3384674
176.3031246120688,176.7087879328077,177.6877304568949,175.7706612785769,2984677
176.75948859389476,176.80893189406206,177.9511572415891,176.17634394332995,4364450
180.46127520571665,177.6342249137561,181.06977985883205,176.97501959955363,10171831
177.620800167936,176.79753826972774,179.00337489127637,174.8071939658097,5485542
176.8100731908969,178.44557089924803,178.93986849282203,175.87208194476517,2607530
178.44557089924803,177.36166775438312,178.91464389837049,177.01304993137248,2132611
177.3172925859231,176.22704460441702,177.9765172441397,175.92316948613524,1990874
176.24505388159062,178.09060823959618,178.49629090434922,175.83405161294635,2610601
178.06526758105974,176.26507493623583,178.25541924015388,176.1002832796923,2794244
177.57085392340082,176.3918556049747,178.11596824214678,174.62971263598376,9930167
176.42354110015233,176.86090926008302,177.60888425521964,175.83405161294635,3898507
176.86090926008302,176.23973427769937,177.20320159046662,175.4664186240263,2634237
176.2333894410582,176.37918527570648,176.79753826972774,175.6692599564028,2431680
176.3918556049747,177.07642092172776,177.3172925859231,176.23973427769937,2184005
177.07642092172776,177.9511572415891,178.05257790777736,176.93698926773482,2810440
177.93848691232088,178.8639238932693,178.91464389837049,177.22856159301722,3381193
181.3993825159333,179.5865388858553,182.64177116872884,178.0018772466903,12661079
179.59920921512355,177.96384691487148,180.974704029285,176.91162926518422,5938230
177.96384691487148,180.1570132071519,180.77820753354965,177.79903591431378,4268972
180.1316532046013,179.43960175437218,180.32182420770957,178.87661356655164,3638193
179.44074305120705,179.67526987876118,179.96686154805775,178.71586480896545,3017630
179.66894438613414,180.08095254351423,180.13952621836032,179.05409489637756,3852078
180.08095254351423,180.5373358693543,180.71481719918023,179.82741055005064,5765466
171.92944301276208,170.7187591991583,174.17332931014369,169.7743070523005,24504257
170.71243370653127,168.22767574495433,170.94049963335934,168.12625507876606,10320489
168.25290033940587,167.18826383263433,169.24186306282274,166.173960450681,8111626
167.20081809781766,168.8678852372615,169.17847272845333,167.08672710236118,5643148
168.88690040317093,170.30663497769334,170.82652470198775,168.83631580616876,5069293
170.2687207099594,169.6665608934852,170.64904337216186,169.4079314243002,4111157
169.660216056844,167.64453109438952,169.69824638866282,167.03600709725995,6120910
168.36078190632023,170.85188470453835,171.6759010192985,166.37680178305752,11263208
170.8899150363572,166.85852576743406,171.34629836219727,166.38947211232573,5720487
166.8458554381658,167.7079020847448,168.63335840970734,166.70640444015874,3789821
167.7079020847448,168.392486745512,168.76899863692688,165.87604328875742,4285306
168.392486745512,167.330500368679,168.8983133715194,167.23898383773553,2767465
167.34026909582474,166.66823870024086,167.60650076257068,166.5289231103328,2369797
166.65570377907167,166.7571051012458,167.08672710236118,165.75560745665973,3516565
165.32458413337025,164.2470064811324,167.44600347716843,161.34251242852244,9187122
164.29772648623359,165.3942999603667,166.25002111431866,164.09488515385706,3128111
165.33725446263847,166.57950770733498,166.66823870024086,165.00765180553725,3245222
166.55428311288344,166.5035631077822,166.82049543561521,165.6034861293844,1585528
166.45286244669518,166.40202637750906,167.27687876145532,165.5147357924644,1539907
166.41483211487633,165.99647912085507,167.18230587627613,165.8950584546668,1446854
165.9647742816633,166.7571051012458,166.82049543561521,165.36261446518907,2128188
164.75410981207366,164.95693180043605,167.24215625605612,164.06952515130646,7537103
164.93791663452663,166.57950770733498,166.807825106347,164.77945047061013,2995247
166.54159343960106,167.04869677054234,167.08634022207818,166.03450945267392,1219792
167.02511641729353,167.49239042310006,168.24036541823668,167.02511641729353,1590435
167.51775042565066,167.34026909582474,167.58114076002008,166.6176541032387,1177906
167.34661393246594,167.7839820923966,168.24036541823668,167.08672710236118,1497069
167.7839820923966,168.11358474949782,168.15161508131666,166.99797676544114,1704481
168.3671267429614,168.60799840715674,169.9517883821264,167.89807308785308,4231607
168.62701357306617,171.2068473641902,171.3589686914655,168.46854740914966,3176529
171.19429309900687,173.32395299283294,173.35563848801058,170.42084203723473,2885940
173.22620768933317,168.20231574240373,173.3785998328066,166.60498377397047,10610734
168.2118329973655,166.26269144358687,168.6460287389756,165.95844878903625,5036481
166.25002111431866,167.47972009383182,168.16428541058488,166.04717978194213,3639565
167.4670497645636,167.54311042820126,167.65720142365774,166.87133150480133,1899617
167.53804229649396,166.90924577253526,167.64453109438952,166.88388576998466,1884931
166.89655609925288,167.32125392991531,167.4670497645636,166.63034377652107,2002151
167.34026909582474,166.87121544071644,167.34026909582474,166.54793827624223,2630702
166.26269144358687,167.63818625774832,168.95029073754034,166.02183912340567,5824432
167.61928715592381,168.32898034705767,168.4875625750591,166.7824651037964,2243842
168.3290964111426,166.85080750578823,168.7347790758956,166.66837410833992,2103412
166.8458554381658,167.02968160463294,167.3085836006471,166.56695344215166,1274009
167.03600709725995,166.32608177795632,167.37818336355866,166.23735078505044,1891629
166.32608177795632,165.41331512627613,166.5162527810646,165.2916219332587,2027048
165.41331512627613,165.6668571197397,165.9837894475727,164.9189014686172,2780630
167.0993974316294,168.63335840970734,171.40827658353376,166.85663005404734,7953517
168.62066873642496,167.56845108673772,169.86305738922053,167.44422382786664,2639049
167.55578075746948,167.80932275093306,168.10723991285664,167.12475743418,1569006
167.80932275093306,166.2119907824998,167.82518484253603,165.9837894475727,2085562
166.2119907824998,166.02183912340567,166.45286244669518,165.92041845721744,1522569
166.04717978194213,166.25002111431866,167.14998202863154,165.93308878648565,1493534
166.2119907824998,166.25002111431866,166.42750244414455,166.03450945267392,2116085
168.6460287389756,171.06993043203676,171.13078670055253,168.22767574495433,7939899
171.0420363636325,171.09275636873372,172.106924342588,170.04053871904645,3435388
171.08006669545134,171.51109001874082,171.63787068747968,170.9025853656254,1502245
171.53645002129142,171.87874235167502,171.94213268604446,170.5602930352418,1414755
171.92944301276208,172.66472833461634,172.71544833971754,171.91677268349386,1884811
172.67741800789872,172.41118634115276,172.90559999881168,172.06889401076916,1535965
172.41118634115276,172.9182703280799,173.02286341258875,172.24637534059508,2056970
172.8447437302959,168.55729774606968,172.95630065989874,167.20081809781766,7659494
168.50657774096848,166.39581694896694,168.91226040572153,166.37680178305752,3047865
166.39581694896694,166.50990794442342,166.5509752864638,164.89356081008077,3630273
166.490892778514,166.66837410833992,166.76979477452818,165.4260047995585,1798814
166.65570377907167,165.47670546064555,166.65570377907167,165.12174280099373,1611356
165.45134545809495,165.97125452640353,166.94727610435407,165.4260047995585,1718055
165.97111911830447,165.0837124691749,166.79515477707878,165.0583524666243,2539417
167.02333676799174,168.20231574240373,168.89957073243914,165.73024745410913,6781102
168.21500541568608,168.5750362070452,170.09048496358164,168.0501944151284,2652828
168.56996807533793,168.075554417679,169.16580239918508,167.22617810036826,1779821
168.075554417679,169.06438173299682,169.17847272845333,168.01216408330959,1012792
169.0517114037286,169.76163672303227,170.0658793775829,168.9756313960768,1528308
169.7679622156593,170.16730004377115,170.42084203723473,169.67288638611222,1655237
170.16730004377115,169.3052533971922,170.16730004377115,168.30373640859196,2177334
169.7489470497499,169.67288638611222,171.5871700263926,169.03902173044622,3769540
169.6855760593946,168.26570607677314,170.42084203723473,168.19028376560243,2433034
167.96146342222252,167.36562909837534,168.88055556652972,166.9345864310717,2521980
167.34026909582474,166.807825106347,167.51775042565066,166.26269144358687,1786081
166.79515477707878,165.65418679047147,166.8331851088976,165.00776786962214,2381459
165.65418679047147,165.5527661242832,166.2119907824998,165.12174280099373,2114717
165.5654557975656,165.8950584546668,166.4655327759634,164.84284080497955,2632919
165.2611937990008,163.05533783343805,166.03450945267392,161.80028852338134,6128469
163.09336816525686,163.51172115927812,164.29772648623359,162.47851867550028,2132970
163.4736908274593,162.87050577823513,164.06952515130646,162.61164418088032,1458313
162.85251584507566,162.0601753534861,163.1567584996263,162.01580985703316,1614403
162.05371445276,162.09820568530492,162.7003751737862,161.88902918829427,2339096
162.0728553547614,162.03343225392376,162.76376550815564,161.83832852720724,2242706
162.04116018757668,161.5974568630119,162.2058357800353,161.30587486572242,2817083
155.3221909687142,155.23345030380125,155.9687356256555,151.8739753663771,8766551
155.20809997325773,154.49817465395407,155.9307052938367,153.85162999701276,3704626
154.49817465395407,152.44444968767368,154.6883263130482,152.08948702802184,2974323
152.41909935713014,152.77406201678198,153.88966032883158,151.82326503328298,2927760
152.76138201550668,151.95003603001476,153.4459570042668,151.62042370090646,2807055
151.9620776788231,152.05779186083714,152.20357802347834,151.15137004579813,2898530
152.03877669492772,151.5190030347182,152.71067168241254,151.2401107107111,3786713
152.84758861456598,150.08647239483557,154.20659265666458,150.0105374672899,5306385
150.07379239356027,145.7635204726371,150.1371827279297,144.63523248730513,7408585
145.7381604700865,146.91714911650556,147.2847917774327,145.0662654826017,3766149
146.89179878596204,147.10731044760678,148.10881776419993,146.67627745231022,2841803
147.11999044888208,147.32282210925152,147.89330610255516,146.58753678739726,3404031
147.32915727388564,147.25944144688916,147.55443766267612,146.0550927979195,2348240
147.25944144688916,148.83142308477886,149.78222006827787,147.08195044505618,3020209
147.71328103486854,146.17349750853145,148.59359810281214,145.6874501369924,3950985
146.1882086312925,145.262761978337,147.18337111124444,145.18226186345194,2554783
145.26909714297113,145.7254804688112,146.37202512575251,145.2310668111523,1428540
145.71889383199314,144.82539381840635,145.89029146936892,144.33098016074743,1368335
144.83807381968165,144.63523248730513,145.29445714552173,144.53382149312395,1620421
144.64791248858043,146.0677727991948,146.54938071948646,144.55917182366747,1625520
146.0170624661007,144.7746834853122,146.04241279664421,144.45141599284509,2666241
146.29596446211485,145.15500614751465,146.3973851283031,144.34366016202273,7649624
145.15500614751465,144.7964938612663,146.1945437959266,144.60988215676159,3015977
144.7493331547687,145.39587781171,145.81422113372417,144.06475816600855,1833380
145.4167886910061,145.7001301382677,146.1945437959266,145.16768614878995,1570926
145.7064653029018,146.1945437959266,146.52415612503492,145.66298963109975,1598846
146.15651346410777,145.61772463798886,146.25158929365486,145.4339081435288,1734791
145.62406947463003,146.13115346155718,146.1945437959266,145.2310668111523,2456219
145.96635213300655,146.29583872602288,147.48128827316802,144.9268144845946,3241472
146.28328446083955,145.96558804444763,146.60021678867255,145.67477980772415,1695148
145.96635213300655,145.28177714424643,146.0233976307348,144.97752481768873,1244918
145.2881219808876,144.66059248985573,145.5479991389853,144.30562983020388,1286705
144.63523248730513,144.85708898559105,145.15513188360663,144.4324008269357,1044330
144.86342415022517,145.09149007705324,145.50996880716647,144.82539381840635,1340435
145.078945483877,144.83807381968165,145.20571648060877,144.51480632721453,1836377
141.55465954589513,144.26759949838507,144.52114149184865,140.81937422404087,5286544
144.26759949838507,141.85891187245284,144.57185182494277,141.6053602069822,2623205
141.84623187117754,140.87008455713502,142.38502069729648,140.76866389094675,2149855
140.85740455585972,141.37716854406216,141.46590920897512,140.60386256239613,2376047
141.3518182135186,141.25039754733038,141.75749120626458,140.9841755525915,1399435
141.23772721806213,139.82420207208187,141.33660414638967,139.77983657562893,2475061
